Actividad económica,cod_municipio,cod_provincia,geocode,municipio,num_casos,Periodo,provincia,Sexo
No consta,38024,38,20210101_38024_D02_S001,Los Llanos de Aridane,1.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20210101_38024_D02_S002,Los Llanos de Aridane,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20210101_38024_D02_S002,Los Llanos de Aridane,1.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20210101_38024_D03_S001,Los Llanos de Aridane,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20210101_38024_D03_S001,Los Llanos de Aridane,5.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20210101_38024_D03_S002,Los Llanos de Aridane,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20210101_38024_D03_S002,Los Llanos de Aridane,3.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20210101_38024_D03_S003,Los Llanos de Aridane,1.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20210101_38024_D03_S003,Los Llanos de Aridane,2.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20220101_38024_D01_S001,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20220101_38024_D01_S001,Los Llanos de Aridane,2.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20220101_38024_D01_S002,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20220101_38024_D01_S002,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20220101_38024_D01_S003,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20220101_38024_D01_S003,Los Llanos de Aridane,1.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20220101_38024_D01_S004,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20220101_38024_D01_S004,Los Llanos de Aridane,1.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20220101_38024_D01_S005,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20220101_38024_D01_S005,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20220101_38024_D01_S006,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20220101_38024_D01_S006,Los Llanos de Aridane,1.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20220101_38024_D01_S007,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20220101_38024_D01_S007,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20220101_38024_D01_S008,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20220101_38024_D01_S008,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20220101_38024_D02_S001,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20220101_38024_D02_S001,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20220101_38024_D02_S002,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20220101_38024_D02_S002,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20220101_38024_D03_S001,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20220101_38024_D03_S001,Los Llanos de Aridane,1.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20220101_38024_D03_S002,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20220101_38024_D03_S002,Los Llanos de Aridane,1.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20220101_38024_D03_S003,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20220101_38024_D03_S003,Los Llanos de Aridane,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20230101_38024_D01_S001,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20230101_38024_D01_S001,Los Llanos de Aridane,1.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20230101_38024_D01_S002,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20230101_38024_D01_S002,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20230101_38024_D01_S003,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20230101_38024_D01_S003,Los Llanos de Aridane,2.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20230101_38024_D01_S004,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20230101_38024_D01_S004,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20230101_38024_D01_S005,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20230101_38024_D01_S005,Los Llanos de Aridane,1.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20230101_38024_D01_S006,Los Llanos de Aridane,1.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20230101_38024_D01_S006,Los Llanos de Aridane,2.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20230101_38024_D01_S007,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20230101_38024_D01_S007,Los Llanos de Aridane,1.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20230101_38024_D01_S008,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20230101_38024_D01_S008,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20230101_38024_D02_S001,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20230101_38024_D02_S001,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20230101_38024_D02_S002,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20230101_38024_D02_S002,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20230101_38024_D03_S001,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20230101_38024_D03_S001,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20230101_38024_D03_S002,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20230101_38024_D03_S002,Los Llanos de Aridane,1.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38024,38,20230101_38024_D03_S003,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38024,38,20230101_38024_D03_S003,Los Llanos de Aridane,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38025,38,20210101_38025_D01_S001,La Matanza de Acentejo,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38025,38,20210101_38025_D01_S001,La Matanza de Acentejo,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38025,38,20210101_38025_D01_S002,La Matanza de Acentejo,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38025,38,20210101_38025_D01_S002,La Matanza de Acentejo,1.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38025,38,20210101_38025_D01_S003,La Matanza de Acentejo,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38025,38,20210101_38025_D01_S003,La Matanza de Acentejo,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38025,38,20210101_38025_D01_S004,La Matanza de Acentejo,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38025,38,20210101_38025_D01_S004,La Matanza de Acentejo,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38025,38,20210101_38025_D01_S005,La Matanza de Acentejo,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38025,38,20210101_38025_D01_S005,La Matanza de Acentejo,1.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38025,38,20220101_38025_D01_S001,La Matanza de Acentejo,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38025,38,20220101_38025_D01_S001,La Matanza de Acentejo,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38025,38,20220101_38025_D01_S002,La Matanza de Acentejo,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38025,38,20220101_38025_D01_S002,La Matanza de Acentejo,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38025,38,20220101_38025_D01_S003,La Matanza de Acentejo,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38025,38,20220101_38025_D01_S003,La Matanza de Acentejo,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38025,38,20220101_38025_D01_S004,La Matanza de Acentejo,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38025,38,20220101_38025_D01_S004,La Matanza de Acentejo,1.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38025,38,20220101_38025_D01_S005,La Matanza de Acentejo,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38025,38,20220101_38025_D01_S005,La Matanza de Acentejo,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38025,38,20230101_38025_D01_S001,La Matanza de Acentejo,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38025,38,20230101_38025_D01_S001,La Matanza de Acentejo,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38025,38,20230101_38025_D01_S002,La Matanza de Acentejo,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38025,38,20230101_38025_D01_S002,La Matanza de Acentejo,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38025,38,20230101_38025_D01_S003,La Matanza de Acentejo,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38025,38,20230101_38025_D01_S003,La Matanza de Acentejo,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38025,38,20230101_38025_D01_S004,La Matanza de Acentejo,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38025,38,20230101_38025_D01_S004,La Matanza de Acentejo,1.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38025,38,20230101_38025_D01_S005,La Matanza de Acentejo,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38025,38,20230101_38025_D01_S005,La Matanza de Acentejo,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D01_S001,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D01_S001,La Orotava,1.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D01_S002,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D01_S002,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D01_S004,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D01_S004,La Orotava,1.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D02_S001,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D02_S001,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D02_S002,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D02_S002,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D02_S003,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D02_S003,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D02_S004,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D02_S004,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D03_S001,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D03_S001,La Orotava,1.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D03_S002,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D03_S002,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D03_S003,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D03_S003,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D03_S004,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D03_S004,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D03_S005,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D03_S005,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D03_S006,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D03_S006,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D03_S007,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D03_S007,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D04_S001,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D04_S001,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D04_S002,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D04_S002,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D04_S003,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D04_S003,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D04_S004,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D04_S004,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D04_S005,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D04_S005,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D05_S001,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D05_S001,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D05_S002,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D05_S002,La Orotava,1.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D05_S003,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D05_S003,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D05_S004,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D05_S004,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D05_S005,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D05_S005,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D06_S001,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D06_S001,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D06_S002,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D06_S002,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D06_S003,La Orotava,0.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D06_S003,La Orotava,0.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20210101_38026_D06_S004,La Orotava,1.0,2021,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20210101_38026_D06_S004,La Orotava,2.0,2021,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D01_S001,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D01_S001,La Orotava,1.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D01_S002,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D01_S002,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D01_S004,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D01_S004,La Orotava,1.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D02_S001,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D02_S001,La Orotava,1.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D02_S002,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D02_S002,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D02_S003,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D02_S003,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D02_S004,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D02_S004,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D03_S001,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D03_S001,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D03_S002,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D03_S002,La Orotava,1.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D03_S003,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D03_S003,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D03_S004,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D03_S004,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D03_S005,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D03_S005,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D03_S006,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D03_S006,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D03_S007,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D03_S007,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D04_S001,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D04_S001,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D04_S002,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D04_S002,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D04_S003,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D04_S003,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D04_S004,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D04_S004,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D04_S005,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D04_S005,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D05_S001,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D05_S001,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D05_S002,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D05_S002,La Orotava,1.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D05_S003,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D05_S003,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D05_S004,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D05_S004,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D05_S005,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D05_S005,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D06_S001,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D06_S001,La Orotava,1.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D06_S002,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D06_S002,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D06_S003,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D06_S003,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20220101_38026_D06_S004,La Orotava,0.0,2022,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20220101_38026_D06_S004,La Orotava,0.0,2022,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D01_S001,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D01_S001,La Orotava,1.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D01_S002,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D01_S002,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D01_S004,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D01_S004,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D02_S001,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D02_S001,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D02_S002,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D02_S002,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D02_S003,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D02_S003,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D02_S004,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D02_S004,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D03_S001,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D03_S001,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D03_S002,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D03_S002,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D03_S003,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D03_S003,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D03_S004,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D03_S004,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D03_S005,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D03_S005,La Orotava,1.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D03_S006,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D03_S006,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D03_S007,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D03_S007,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D04_S001,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D04_S001,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D04_S002,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D04_S002,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D04_S003,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D04_S003,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D04_S004,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D04_S004,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D04_S005,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D04_S005,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D05_S001,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D05_S001,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
No consta,38026,38,20230101_38026_D05_S002,La Orotava,0.0,2023,Santa Cruz de Tenerife,Hombres
No consta,38026,38,20230101_38026_D05_S002,La Orotava,0.0,2023,Santa Cruz de Tenerife,Mujeres
