año,MEDIDAS_CODE,MEDIDAS#es,TERRITORIO_CODE,distrito,seccion,municipio,OBS_VALUE
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S024,1,24, San Cristóbal de La Laguna,26737.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S025,1,25, San Cristóbal de La Laguna,41784.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S026,1,26, San Cristóbal de La Laguna,52248.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S027,1,27, San Cristóbal de La Laguna,35250.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S028,1,28, San Cristóbal de La Laguna,47995.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S029,1,29, San Cristóbal de La Laguna,54723.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S030,1,30, San Cristóbal de La Laguna,85263.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S031,1,31, San Cristóbal de La Laguna,70288.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S032,1,32, San Cristóbal de La Laguna,28233.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D01_S033,1,33, San Cristóbal de La Laguna,49104.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S001,2,1, San Cristóbal de La Laguna,26977.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S002,2,2, San Cristóbal de La Laguna,24943.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S003,2,3, San Cristóbal de La Laguna,37055.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S004,2,4, San Cristóbal de La Laguna,31166.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S005,2,5, San Cristóbal de La Laguna,34140.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S006,2,6, San Cristóbal de La Laguna,38325.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S007,2,7, San Cristóbal de La Laguna,29926.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S008,2,8, San Cristóbal de La Laguna,25563.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S009,2,9, San Cristóbal de La Laguna,29968.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S010,2,10, San Cristóbal de La Laguna,26359.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S011,2,11, San Cristóbal de La Laguna,48797.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S012,2,12, San Cristóbal de La Laguna,38800.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S013,2,13, San Cristóbal de La Laguna,31724.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S014,2,14, San Cristóbal de La Laguna,38207.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S015,2,15, San Cristóbal de La Laguna,28504.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S016,2,16, San Cristóbal de La Laguna,26934.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S017,2,17, San Cristóbal de La Laguna,30023.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S018,2,18, San Cristóbal de La Laguna,27748.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S019,2,19, San Cristóbal de La Laguna,30399.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S020,2,20, San Cristóbal de La Laguna,30525.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S021,2,21, San Cristóbal de La Laguna,51907.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S022,2,22, San Cristóbal de La Laguna,32350.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S023,2,23, San Cristóbal de La Laguna,37283.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D02_S024,2,24, San Cristóbal de La Laguna,32421.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S001,3,1, San Cristóbal de La Laguna,26566.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S002,3,2, San Cristóbal de La Laguna,44475.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S003,3,3, San Cristóbal de La Laguna,45021.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S004,3,4, San Cristóbal de La Laguna,27429.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S005,3,5, San Cristóbal de La Laguna,27090.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S006,3,6, San Cristóbal de La Laguna,59182.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S007,3,7, San Cristóbal de La Laguna,26272.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S008,3,8, San Cristóbal de La Laguna,28130.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S009,3,9, San Cristóbal de La Laguna,26336.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S010,3,10, San Cristóbal de La Laguna,24042.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S011,3,11, San Cristóbal de La Laguna,23077.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S012,3,12, San Cristóbal de La Laguna,25438.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S013,3,13, San Cristóbal de La Laguna,25216.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S014,3,14, San Cristóbal de La Laguna,26169.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S015,3,15, San Cristóbal de La Laguna,23970.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S016,3,16, San Cristóbal de La Laguna,27705.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S017,3,17, San Cristóbal de La Laguna,23940.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S018,3,18, San Cristóbal de La Laguna,27353.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S019,3,19, San Cristóbal de La Laguna,35785.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S020,3,20, San Cristóbal de La Laguna,32138.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S021,3,21, San Cristóbal de La Laguna,34655.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S022,3,22, San Cristóbal de La Laguna,82009.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S023,3,23, San Cristóbal de La Laguna,24377.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S024,3,24, San Cristóbal de La Laguna,28869.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S025,3,25, San Cristóbal de La Laguna,46368.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S026,3,26, San Cristóbal de La Laguna,58267.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S027,3,27, San Cristóbal de La Laguna,
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S028,3,28, San Cristóbal de La Laguna,
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D03_S029,3,29, San Cristóbal de La Laguna,
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D04_S001,4,1, San Cristóbal de La Laguna,36926.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D04_S002,4,2, San Cristóbal de La Laguna,37850.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D04_S003,4,3, San Cristóbal de La Laguna,44814.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D04_S004,4,4, San Cristóbal de La Laguna,44711.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D04_S005,4,5, San Cristóbal de La Laguna,59313.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D04_S006,4,6, San Cristóbal de La Laguna,38752.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D04_S007,4,7, San Cristóbal de La Laguna,48001.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S001,5,1, San Cristóbal de La Laguna,33503.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S002,5,2, San Cristóbal de La Laguna,31887.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S003,5,3, San Cristóbal de La Laguna,37954.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S004,5,4, San Cristóbal de La Laguna,36746.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S005,5,5, San Cristóbal de La Laguna,34826.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S006,5,6, San Cristóbal de La Laguna,41769.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S007,5,7, San Cristóbal de La Laguna,32086.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S008,5,8, San Cristóbal de La Laguna,29507.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S009,5,9, San Cristóbal de La Laguna,33515.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S010,5,10, San Cristóbal de La Laguna,35156.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S011,5,11, San Cristóbal de La Laguna,33926.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S012,5,12, San Cristóbal de La Laguna,33389.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S013,5,13, San Cristóbal de La Laguna,29500.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D05_S014,5,14, San Cristóbal de La Laguna,31671.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D06_S001,6,1, San Cristóbal de La Laguna,44246.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D06_S002,6,2, San Cristóbal de La Laguna,70035.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D06_S003,6,3, San Cristóbal de La Laguna,37872.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38023_D06_S004,6,4, San Cristóbal de La Laguna,34095.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S001,1,1, Los Llanos de Aridane,39318.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S002,1,2, Los Llanos de Aridane,32914.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S003,1,3, Los Llanos de Aridane,30067.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S004,1,4, Los Llanos de Aridane,32738.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S005,1,5, Los Llanos de Aridane,38583.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S006,1,6, Los Llanos de Aridane,35262.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S007,1,7, Los Llanos de Aridane,27106.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D01_S008,1,8, Los Llanos de Aridane,34531.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D02_S001,2,1, Los Llanos de Aridane,32264.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D02_S002,2,2, Los Llanos de Aridane,30963.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D03_S001,3,1, Los Llanos de Aridane,30976.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D03_S002,3,2, Los Llanos de Aridane,28561.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38024_D03_S003,3,3, Los Llanos de Aridane,33845.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38025_D01_S001,1,1, La Matanza de Acentejo,33971.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38025_D01_S002,1,2, La Matanza de Acentejo,33527.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38025_D01_S003,1,3, La Matanza de Acentejo,34090.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38025_D01_S004,1,4, La Matanza de Acentejo,36970.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38025_D01_S005,1,5, La Matanza de Acentejo,30026.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D01_S001,1,1, La Orotava,44651.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D01_S002,1,2, La Orotava,47126.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D01_S004,1,4, La Orotava,37055.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D02_S001,2,1, La Orotava,30705.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D02_S002,2,2, La Orotava,29633.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D02_S003,2,3, La Orotava,33972.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D02_S004,2,4, La Orotava,30832.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D03_S001,3,1, La Orotava,29934.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D03_S002,3,2, La Orotava,32028.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D03_S003,3,3, La Orotava,46032.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D03_S004,3,4, La Orotava,32934.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D03_S005,3,5, La Orotava,29271.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D03_S006,3,6, La Orotava,36830.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D03_S007,3,7, La Orotava,32050.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D04_S001,4,1, La Orotava,44158.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D04_S002,4,2, La Orotava,37402.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D04_S003,4,3, La Orotava,48167.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D04_S004,4,4, La Orotava,29203.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D04_S005,4,5, La Orotava,43667.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D05_S001,5,1, La Orotava,30565.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D05_S002,5,2, La Orotava,31020.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D05_S003,5,3, La Orotava,29591.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D05_S004,5,4, La Orotava,22409.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D05_S005,5,5, La Orotava,30050.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D06_S001,6,1, La Orotava,26503.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D06_S002,6,2, La Orotava,26617.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D06_S003,6,3, La Orotava,26649.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38026_D06_S004,6,4, La Orotava,30136.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38027_D01_S001,1,1, El Paso,35370.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38027_D02_S001,2,1, El Paso,35386.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38027_D03_S001,3,1, El Paso,38049.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38027_D03_S002,3,2, El Paso,34559.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38027_D04_S001,4,1, El Paso,34775.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D01_S001,1,1, Puerto de La Cruz,25978.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D01_S002,1,2, Puerto de La Cruz,24158.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D01_S003,1,3, Puerto de La Cruz,38304.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D01_S004,1,4, Puerto de La Cruz,43518.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D02_S001,2,1, Puerto de La Cruz,31693.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D02_S002,2,2, Puerto de La Cruz,29032.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D02_S003,2,3, Puerto de La Cruz,38343.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D02_S004,2,4, Puerto de La Cruz,36818.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D02_S005,2,5, Puerto de La Cruz,35444.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D03_S001,3,1, Puerto de La Cruz,30969.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D03_S002,3,2, Puerto de La Cruz,28347.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D03_S003,3,3, Puerto de La Cruz,24463.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D03_S004,3,4, Puerto de La Cruz,28393.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D03_S005,3,5, Puerto de La Cruz,30286.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D03_S006,3,6, Puerto de La Cruz,26775.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D04_S001,4,1, Puerto de La Cruz,31796.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D04_S002,4,2, Puerto de La Cruz,27493.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D04_S003,4,3, Puerto de La Cruz,31012.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D04_S004,4,4, Puerto de La Cruz,33631.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38028_D04_S005,4,5, Puerto de La Cruz,26271.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38029_D01_S001,1,1, Puntagorda,24503.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38029_D01_S002,1,2, Puntagorda,28245.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38030_D01_S001,1,1, Puntallana,35297.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38030_D01_S002,1,2, Puntallana,36965.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S001,1,1, Los Realejos,29809.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S002,1,2, Los Realejos,37453.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S003,1,3, Los Realejos,31942.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S004,1,4, Los Realejos,30184.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S005,1,5, Los Realejos,30798.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S006,1,6, Los Realejos,29525.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S007,1,7, Los Realejos,29218.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D01_S008,1,8, Los Realejos,32759.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D02_S001,2,1, Los Realejos,30915.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D02_S002,2,2, Los Realejos,35321.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D02_S003,2,3, Los Realejos,30327.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D03_S001,3,1, Los Realejos,30883.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D03_S002,3,2, Los Realejos,32223.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D03_S003,3,3, Los Realejos,27245.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D03_S004,3,4, Los Realejos,35484.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D03_S005,3,5, Los Realejos,30733.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D04_S001,4,1, Los Realejos,27281.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D04_S002,4,2, Los Realejos,35063.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D04_S003,4,3, Los Realejos,41719.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D04_S004,4,4, Los Realejos,26236.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D05_S001,5,1, Los Realejos,31839.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D05_S002,5,2, Los Realejos,29851.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D05_S003,5,3, Los Realejos,29562.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D06_S001,6,1, Los Realejos,31384.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38031_D06_S002,6,2, Los Realejos,32151.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S001,1,1, El Rosario,43289.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S002,1,2, El Rosario,38462.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S003,1,3, El Rosario,43559.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S004,1,4, El Rosario,46709.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S005,1,5, El Rosario,35348.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S006,1,6, El Rosario,56077.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S007,1,7, El Rosario,43197.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S008,1,8, El Rosario,62105.0
2021,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20220101_38032_D01_S009,1,9, El Rosario,46169.0
