ocupacion,code_municipio,code_distrito,code_seccion,año,municipio,seccion,sexo,num_casos,geocode
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,3,2022,Santa Cruz de Tenerife,9003,Hombres,123,20220101_38038_D09_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,3,2022,Santa Cruz de Tenerife,9003,Mujeres,98,20220101_38038_D09_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,3,2023,Santa Cruz de Tenerife,9003,Hombres,134,20230101_38038_D09_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,3,2023,Santa Cruz de Tenerife,9003,Mujeres,108,20230101_38038_D09_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,6,2021,Santa Cruz de Tenerife,9006,Hombres,123,20210101_38038_D09_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,6,2021,Santa Cruz de Tenerife,9006,Mujeres,108,20210101_38038_D09_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,6,2022,Santa Cruz de Tenerife,9006,Hombres,139,20220101_38038_D09_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,6,2022,Santa Cruz de Tenerife,9006,Mujeres,119,20220101_38038_D09_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,6,2023,Santa Cruz de Tenerife,9006,Hombres,143,20230101_38038_D09_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,6,2023,Santa Cruz de Tenerife,9006,Mujeres,120,20230101_38038_D09_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,7,2021,Santa Cruz de Tenerife,9007,Hombres,100,20210101_38038_D09_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,7,2021,Santa Cruz de Tenerife,9007,Mujeres,79,20210101_38038_D09_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,7,2022,Santa Cruz de Tenerife,9007,Hombres,104,20220101_38038_D09_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,7,2022,Santa Cruz de Tenerife,9007,Mujeres,95,20220101_38038_D09_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,7,2023,Santa Cruz de Tenerife,9007,Hombres,111,20230101_38038_D09_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,7,2023,Santa Cruz de Tenerife,9007,Mujeres,94,20230101_38038_D09_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,9,2021,Santa Cruz de Tenerife,9009,Hombres,195,20210101_38038_D09_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,9,2021,Santa Cruz de Tenerife,9009,Mujeres,114,20210101_38038_D09_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,9,2022,Santa Cruz de Tenerife,9009,Hombres,189,20220101_38038_D09_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,9,2022,Santa Cruz de Tenerife,9009,Mujeres,110,20220101_38038_D09_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,9,2023,Santa Cruz de Tenerife,9009,Hombres,189,20230101_38038_D09_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,9,2023,Santa Cruz de Tenerife,9009,Mujeres,116,20230101_38038_D09_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,10,2021,Santa Cruz de Tenerife,9010,Hombres,123,20210101_38038_D09_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,10,2021,Santa Cruz de Tenerife,9010,Mujeres,92,20210101_38038_D09_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,10,2022,Santa Cruz de Tenerife,9010,Hombres,123,20220101_38038_D09_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,10,2022,Santa Cruz de Tenerife,9010,Mujeres,104,20220101_38038_D09_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,10,2023,Santa Cruz de Tenerife,9010,Hombres,135,20230101_38038_D09_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,10,2023,Santa Cruz de Tenerife,9010,Mujeres,111,20230101_38038_D09_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,11,2021,Santa Cruz de Tenerife,9011,Hombres,119,20210101_38038_D09_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,11,2021,Santa Cruz de Tenerife,9011,Mujeres,73,20210101_38038_D09_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,11,2022,Santa Cruz de Tenerife,9011,Hombres,118,20220101_38038_D09_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,11,2022,Santa Cruz de Tenerife,9011,Mujeres,77,20220101_38038_D09_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,11,2023,Santa Cruz de Tenerife,9011,Hombres,122,20230101_38038_D09_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,11,2023,Santa Cruz de Tenerife,9011,Mujeres,83,20230101_38038_D09_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,12,2021,Santa Cruz de Tenerife,9012,Hombres,177,20210101_38038_D09_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,12,2021,Santa Cruz de Tenerife,9012,Mujeres,163,20210101_38038_D09_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,12,2022,Santa Cruz de Tenerife,9012,Hombres,204,20220101_38038_D09_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,12,2022,Santa Cruz de Tenerife,9012,Mujeres,176,20220101_38038_D09_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,12,2023,Santa Cruz de Tenerife,9012,Hombres,204,20230101_38038_D09_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,12,2023,Santa Cruz de Tenerife,9012,Mujeres,186,20230101_38038_D09_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,14,2021,Santa Cruz de Tenerife,9014,Hombres,87,20210101_38038_D09_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,14,2021,Santa Cruz de Tenerife,9014,Mujeres,66,20210101_38038_D09_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,14,2022,Santa Cruz de Tenerife,9014,Hombres,82,20220101_38038_D09_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,14,2022,Santa Cruz de Tenerife,9014,Mujeres,73,20220101_38038_D09_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,14,2023,Santa Cruz de Tenerife,9014,Hombres,93,20230101_38038_D09_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,14,2023,Santa Cruz de Tenerife,9014,Mujeres,77,20230101_38038_D09_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,15,2021,Santa Cruz de Tenerife,9015,Hombres,89,20210101_38038_D09_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,15,2021,Santa Cruz de Tenerife,9015,Mujeres,95,20210101_38038_D09_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,15,2022,Santa Cruz de Tenerife,9015,Hombres,86,20220101_38038_D09_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,15,2022,Santa Cruz de Tenerife,9015,Mujeres,88,20220101_38038_D09_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,15,2023,Santa Cruz de Tenerife,9015,Hombres,88,20230101_38038_D09_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,15,2023,Santa Cruz de Tenerife,9015,Mujeres,102,20230101_38038_D09_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,16,2021,Santa Cruz de Tenerife,9016,Hombres,113,20210101_38038_D09_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,16,2021,Santa Cruz de Tenerife,9016,Mujeres,97,20210101_38038_D09_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,16,2022,Santa Cruz de Tenerife,9016,Hombres,111,20220101_38038_D09_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,16,2022,Santa Cruz de Tenerife,9016,Mujeres,100,20220101_38038_D09_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,16,2023,Santa Cruz de Tenerife,9016,Hombres,125,20230101_38038_D09_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,16,2023,Santa Cruz de Tenerife,9016,Mujeres,109,20230101_38038_D09_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,18,2021,Santa Cruz de Tenerife,9018,Hombres,67,20210101_38038_D09_S018
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,18,2021,Santa Cruz de Tenerife,9018,Mujeres,57,20210101_38038_D09_S018
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,18,2022,Santa Cruz de Tenerife,9018,Hombres,72,20220101_38038_D09_S018
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,18,2022,Santa Cruz de Tenerife,9018,Mujeres,55,20220101_38038_D09_S018
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,18,2023,Santa Cruz de Tenerife,9018,Hombres,68,20230101_38038_D09_S018
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,18,2023,Santa Cruz de Tenerife,9018,Mujeres,64,20230101_38038_D09_S018
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,19,2021,Santa Cruz de Tenerife,9019,Hombres,147,20210101_38038_D09_S019
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,19,2021,Santa Cruz de Tenerife,9019,Mujeres,151,20210101_38038_D09_S019
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,19,2022,Santa Cruz de Tenerife,9019,Hombres,162,20220101_38038_D09_S019
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,19,2022,Santa Cruz de Tenerife,9019,Mujeres,166,20220101_38038_D09_S019
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,19,2023,Santa Cruz de Tenerife,9019,Hombres,177,20230101_38038_D09_S019
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,19,2023,Santa Cruz de Tenerife,9019,Mujeres,171,20230101_38038_D09_S019
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,21,2021,Santa Cruz de Tenerife,9021,Hombres,84,20210101_38038_D09_S021
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,21,2021,Santa Cruz de Tenerife,9021,Mujeres,71,20210101_38038_D09_S021
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,21,2022,Santa Cruz de Tenerife,9021,Hombres,89,20220101_38038_D09_S021
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,21,2022,Santa Cruz de Tenerife,9021,Mujeres,78,20220101_38038_D09_S021
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,21,2023,Santa Cruz de Tenerife,9021,Hombres,93,20230101_38038_D09_S021
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,21,2023,Santa Cruz de Tenerife,9021,Mujeres,94,20230101_38038_D09_S021
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,22,2021,Santa Cruz de Tenerife,9022,Hombres,123,20210101_38038_D09_S022
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,22,2021,Santa Cruz de Tenerife,9022,Mujeres,104,20210101_38038_D09_S022
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,22,2022,Santa Cruz de Tenerife,9022,Hombres,140,20220101_38038_D09_S022
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,22,2022,Santa Cruz de Tenerife,9022,Mujeres,108,20220101_38038_D09_S022
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,22,2023,Santa Cruz de Tenerife,9022,Hombres,136,20230101_38038_D09_S022
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,9,22,2023,Santa Cruz de Tenerife,9022,Mujeres,121,20230101_38038_D09_S022
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,1,2021,Santa Cruz de Tenerife,10001,Hombres,92,20210101_38038_D10_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,1,2021,Santa Cruz de Tenerife,10001,Mujeres,79,20210101_38038_D10_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,1,2022,Santa Cruz de Tenerife,10001,Hombres,93,20220101_38038_D10_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,1,2022,Santa Cruz de Tenerife,10001,Mujeres,74,20220101_38038_D10_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,1,2023,Santa Cruz de Tenerife,10001,Hombres,108,20230101_38038_D10_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,1,2023,Santa Cruz de Tenerife,10001,Mujeres,75,20230101_38038_D10_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,2,2021,Santa Cruz de Tenerife,10002,Hombres,89,20210101_38038_D10_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,2,2021,Santa Cruz de Tenerife,10002,Mujeres,89,20210101_38038_D10_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,2,2022,Santa Cruz de Tenerife,10002,Hombres,104,20220101_38038_D10_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,2,2022,Santa Cruz de Tenerife,10002,Mujeres,88,20220101_38038_D10_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,2,2023,Santa Cruz de Tenerife,10002,Hombres,104,20230101_38038_D10_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,2,2023,Santa Cruz de Tenerife,10002,Mujeres,91,20230101_38038_D10_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,3,2021,Santa Cruz de Tenerife,10003,Hombres,113,20210101_38038_D10_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,3,2021,Santa Cruz de Tenerife,10003,Mujeres,102,20210101_38038_D10_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,3,2022,Santa Cruz de Tenerife,10003,Hombres,113,20220101_38038_D10_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,3,2022,Santa Cruz de Tenerife,10003,Mujeres,98,20220101_38038_D10_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,3,2023,Santa Cruz de Tenerife,10003,Hombres,124,20230101_38038_D10_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,3,2023,Santa Cruz de Tenerife,10003,Mujeres,101,20230101_38038_D10_S003
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,4,2021,Santa Cruz de Tenerife,10004,Hombres,75,20210101_38038_D10_S004
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,4,2021,Santa Cruz de Tenerife,10004,Mujeres,59,20210101_38038_D10_S004
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,4,2022,Santa Cruz de Tenerife,10004,Hombres,75,20220101_38038_D10_S004
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,4,2022,Santa Cruz de Tenerife,10004,Mujeres,56,20220101_38038_D10_S004
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,4,2023,Santa Cruz de Tenerife,10004,Hombres,85,20230101_38038_D10_S004
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,4,2023,Santa Cruz de Tenerife,10004,Mujeres,61,20230101_38038_D10_S004
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,5,2021,Santa Cruz de Tenerife,10005,Hombres,66,20210101_38038_D10_S005
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,5,2021,Santa Cruz de Tenerife,10005,Mujeres,69,20210101_38038_D10_S005
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,5,2022,Santa Cruz de Tenerife,10005,Hombres,73,20220101_38038_D10_S005
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,5,2022,Santa Cruz de Tenerife,10005,Mujeres,72,20220101_38038_D10_S005
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,5,2023,Santa Cruz de Tenerife,10005,Hombres,84,20230101_38038_D10_S005
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,5,2023,Santa Cruz de Tenerife,10005,Mujeres,74,20230101_38038_D10_S005
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,6,2021,Santa Cruz de Tenerife,10006,Hombres,144,20210101_38038_D10_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,6,2021,Santa Cruz de Tenerife,10006,Mujeres,128,20210101_38038_D10_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,6,2022,Santa Cruz de Tenerife,10006,Hombres,149,20220101_38038_D10_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,6,2022,Santa Cruz de Tenerife,10006,Mujeres,119,20220101_38038_D10_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,6,2023,Santa Cruz de Tenerife,10006,Hombres,160,20230101_38038_D10_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,6,2023,Santa Cruz de Tenerife,10006,Mujeres,122,20230101_38038_D10_S006
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,7,2021,Santa Cruz de Tenerife,10007,Hombres,77,20210101_38038_D10_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,7,2021,Santa Cruz de Tenerife,10007,Mujeres,60,20210101_38038_D10_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,7,2022,Santa Cruz de Tenerife,10007,Hombres,76,20220101_38038_D10_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,7,2022,Santa Cruz de Tenerife,10007,Mujeres,63,20220101_38038_D10_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,7,2023,Santa Cruz de Tenerife,10007,Hombres,85,20230101_38038_D10_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,7,2023,Santa Cruz de Tenerife,10007,Mujeres,78,20230101_38038_D10_S007
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,8,2021,Santa Cruz de Tenerife,10008,Hombres,99,20210101_38038_D10_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,8,2021,Santa Cruz de Tenerife,10008,Mujeres,87,20210101_38038_D10_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,8,2022,Santa Cruz de Tenerife,10008,Hombres,104,20220101_38038_D10_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,8,2022,Santa Cruz de Tenerife,10008,Mujeres,90,20220101_38038_D10_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,8,2023,Santa Cruz de Tenerife,10008,Hombres,106,20230101_38038_D10_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,8,2023,Santa Cruz de Tenerife,10008,Mujeres,91,20230101_38038_D10_S008
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,9,2021,Santa Cruz de Tenerife,10009,Hombres,103,20210101_38038_D10_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,9,2021,Santa Cruz de Tenerife,10009,Mujeres,87,20210101_38038_D10_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,9,2022,Santa Cruz de Tenerife,10009,Hombres,100,20220101_38038_D10_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,9,2022,Santa Cruz de Tenerife,10009,Mujeres,86,20220101_38038_D10_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,9,2023,Santa Cruz de Tenerife,10009,Hombres,99,20230101_38038_D10_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,9,2023,Santa Cruz de Tenerife,10009,Mujeres,95,20230101_38038_D10_S009
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,10,2021,Santa Cruz de Tenerife,10010,Hombres,64,20210101_38038_D10_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,10,2021,Santa Cruz de Tenerife,10010,Mujeres,59,20210101_38038_D10_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,10,2022,Santa Cruz de Tenerife,10010,Hombres,70,20220101_38038_D10_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,10,2022,Santa Cruz de Tenerife,10010,Mujeres,58,20220101_38038_D10_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,10,2023,Santa Cruz de Tenerife,10010,Hombres,73,20230101_38038_D10_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,10,2023,Santa Cruz de Tenerife,10010,Mujeres,58,20230101_38038_D10_S010
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,11,2021,Santa Cruz de Tenerife,10011,Hombres,224,20210101_38038_D10_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,11,2021,Santa Cruz de Tenerife,10011,Mujeres,122,20210101_38038_D10_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,11,2022,Santa Cruz de Tenerife,10011,Hombres,220,20220101_38038_D10_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,11,2022,Santa Cruz de Tenerife,10011,Mujeres,132,20220101_38038_D10_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,11,2023,Santa Cruz de Tenerife,10011,Hombres,204,20230101_38038_D10_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,11,2023,Santa Cruz de Tenerife,10011,Mujeres,135,20230101_38038_D10_S011
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,12,2021,Santa Cruz de Tenerife,10012,Hombres,114,20210101_38038_D10_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,12,2021,Santa Cruz de Tenerife,10012,Mujeres,70,20210101_38038_D10_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,12,2022,Santa Cruz de Tenerife,10012,Hombres,97,20220101_38038_D10_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,12,2022,Santa Cruz de Tenerife,10012,Mujeres,77,20220101_38038_D10_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,12,2023,Santa Cruz de Tenerife,10012,Hombres,114,20230101_38038_D10_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,12,2023,Santa Cruz de Tenerife,10012,Mujeres,83,20230101_38038_D10_S012
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,13,2021,Santa Cruz de Tenerife,10013,Hombres,42,20210101_38038_D10_S013
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,13,2021,Santa Cruz de Tenerife,10013,Mujeres,64,20210101_38038_D10_S013
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,13,2022,Santa Cruz de Tenerife,10013,Hombres,44,20220101_38038_D10_S013
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,13,2022,Santa Cruz de Tenerife,10013,Mujeres,68,20220101_38038_D10_S013
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,13,2023,Santa Cruz de Tenerife,10013,Hombres,41,20230101_38038_D10_S013
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,13,2023,Santa Cruz de Tenerife,10013,Mujeres,64,20230101_38038_D10_S013
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,14,2021,Santa Cruz de Tenerife,10014,Hombres,109,20210101_38038_D10_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,14,2021,Santa Cruz de Tenerife,10014,Mujeres,100,20210101_38038_D10_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,14,2022,Santa Cruz de Tenerife,10014,Hombres,113,20220101_38038_D10_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,14,2022,Santa Cruz de Tenerife,10014,Mujeres,91,20220101_38038_D10_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,14,2023,Santa Cruz de Tenerife,10014,Hombres,124,20230101_38038_D10_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,14,2023,Santa Cruz de Tenerife,10014,Mujeres,88,20230101_38038_D10_S014
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,15,2021,Santa Cruz de Tenerife,10015,Hombres,94,20210101_38038_D10_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,15,2021,Santa Cruz de Tenerife,10015,Mujeres,102,20210101_38038_D10_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,15,2022,Santa Cruz de Tenerife,10015,Hombres,90,20220101_38038_D10_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,15,2022,Santa Cruz de Tenerife,10015,Mujeres,98,20220101_38038_D10_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,15,2023,Santa Cruz de Tenerife,10015,Hombres,88,20230101_38038_D10_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,15,2023,Santa Cruz de Tenerife,10015,Mujeres,96,20230101_38038_D10_S015
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,16,2021,Santa Cruz de Tenerife,10016,Hombres,122,20210101_38038_D10_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,16,2021,Santa Cruz de Tenerife,10016,Mujeres,119,20210101_38038_D10_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,16,2022,Santa Cruz de Tenerife,10016,Hombres,121,20220101_38038_D10_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,16,2022,Santa Cruz de Tenerife,10016,Mujeres,130,20220101_38038_D10_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,16,2023,Santa Cruz de Tenerife,10016,Hombres,126,20230101_38038_D10_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,10,16,2023,Santa Cruz de Tenerife,10016,Mujeres,127,20230101_38038_D10_S016
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,11,1,2021,Santa Cruz de Tenerife,11001,Hombres,192,20210101_38038_D11_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,11,1,2021,Santa Cruz de Tenerife,11001,Mujeres,166,20210101_38038_D11_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,11,1,2022,Santa Cruz de Tenerife,11001,Hombres,196,20220101_38038_D11_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,11,1,2022,Santa Cruz de Tenerife,11001,Mujeres,172,20220101_38038_D11_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,11,1,2023,Santa Cruz de Tenerife,11001,Hombres,211,20230101_38038_D11_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,11,1,2023,Santa Cruz de Tenerife,11001,Mujeres,178,20230101_38038_D11_S001
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,11,2,2021,Santa Cruz de Tenerife,11002,Hombres,234,20210101_38038_D11_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,11,2,2021,Santa Cruz de Tenerife,11002,Mujeres,220,20210101_38038_D11_S002
Trabajadores cualificados y oficiales/operarios de nivel bajo,38038,11,2,2022,Santa Cruz de Tenerife,11002,Hombres,250,20220101_38038_D11_S002
