fecha,sexo,edad,Codigo Territorio,Municipio,isla,Mercado local de trabajo,Nivel formativo,CNAE09,Actividad económica,CNO11,Ocupaciones,Tipo Contrato,Duración Contrato,Nacionalidad,Contratos
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,9700,Peones de las industrias manufactureras,Temporal Tiempo Completo,Menos de 6 meses,Extranjeros Comunitarios,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,9700,Peones de las industrias manufactureras,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Conversión a Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Menos de 6 meses,Nacional,7
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,47,Comercio al por menor,3510,Agentes y representantes comerciales,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,47,Comercio al por menor,5220,Vendedores en tiendas y almacenes,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros Comunitarios,2
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,47,Comercio al por menor,5220,Vendedores en tiendas y almacenes,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,6
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,47,Comercio al por menor,5220,Vendedores en tiendas y almacenes,Temporal Tiempo Parcial,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,47,Comercio al por menor,5220,Vendedores en tiendas y almacenes,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,3
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,47,Comercio al por menor,5412,Vendedores en mercados ocasionales y mercadillos,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,3
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,47,Comercio al por menor,7401,Mecánicos y ajustadores de vehículos de motor,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,3
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,47,Comercio al por menor,8412,"Conductores asalariados de automóviles, taxis y furgonetas",Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,47,Comercio al por menor,8412,"Conductores asalariados de automóviles, taxis y furgonetas",Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,47,Comercio al por menor,9432,Mozos de equipaje y afines,Temporal Tiempo Completo,Menos de 6 meses,Nacional,2
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,47,Comercio al por menor,9811,Peones del transporte de mercancías y descargadores,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,47,Comercio al por menor,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,47,Comercio al por menor,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Parcial,De 6 a 12 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,47,Comercio al por menor,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Parcial,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,49,Transporte terrestre y por tubería,4123,Empleados de logística y transporte de pasajeros y mercancías,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,49,Transporte terrestre y por tubería,7313,Chapistas y caldereros,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,49,Transporte terrestre y por tubería,9811,Peones del transporte de mercancías y descargadores,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,52,"Depósito, almacenamiento y actividades auxiliares del transporte",4123,Empleados de logística y transporte de pasajeros y mercancías,Temporal Tiempo Parcial,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,52,"Depósito, almacenamiento y actividades auxiliares del transporte",4500,Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,3
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,52,"Depósito, almacenamiento y actividades auxiliares del transporte",8333,Operadores de carretillas elevadoras,Temporal Tiempo Completo,Menos de 6 meses,Extranjeros no Comunitarios,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,52,"Depósito, almacenamiento y actividades auxiliares del transporte",8333,Operadores de carretillas elevadoras,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,52,"Depósito, almacenamiento y actividades auxiliares del transporte",8412,"Conductores asalariados de automóviles, taxis y furgonetas",Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,52,"Depósito, almacenamiento y actividades auxiliares del transporte",8432,Conductores asalariados de camiones,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,52,"Depósito, almacenamiento y actividades auxiliares del transporte",8440,Conductores de motocicletas y ciclomotores,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,52,"Depósito, almacenamiento y actividades auxiliares del transporte",9432,Mozos de equipaje y afines,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,6
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,52,"Depósito, almacenamiento y actividades auxiliares del transporte",9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,52,"Depósito, almacenamiento y actividades auxiliares del transporte",9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,53,Actividades postales y de mensajería,8432,Conductores asalariados de camiones,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,53,Actividades postales y de mensajería,9433,"Repartidores, recadistas y mensajeros a pie",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,3
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,56,Servicios de comidas y bebidas,4121,Empleados de control de abastecimientos e inventario,Conversión a Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,56,Servicios de comidas y bebidas,5120,Camareros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros Comunitarios,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,56,Servicios de comidas y bebidas,5120,Camareros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,3
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,56,Servicios de comidas y bebidas,5120,Camareros asalariados,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,5
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,56,Servicios de comidas y bebidas,9310,Ayudantes de cocina,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,56,Servicios de comidas y bebidas,9320,Preparadores de comidas rápidas,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",2935,Actores,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,4
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",2935,Actores,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,6
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",3831,Técnicos de grabación audiovisual,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",4309,Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,5
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",5120,Camareros asalariados,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",8209,Montadores y ensambladores no clasificados en otros epígrafes,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,5
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",9432,Mozos de equipaje y afines,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,71,Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos,3129,"Otros técnicos de las ciencias físicas, químicas, medioambientales y de las ingenierías",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,73,"Actividades de publicidad, estudios de mercado, relaciones públicas y comunicación",3510,Agentes y representantes comerciales,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,77,Actividades de alquiler,9222,Limpiadores de vehículos,Temporal Tiempo Parcial,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,78,Actividades relacionadas con el empleo,9811,Peones del transporte de mercancías y descargadores,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,80,Servicios de investigación y seguridad,5941,Vigilantes de seguridad y similares habilitados para ir armados,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,80,Servicios de investigación y seguridad,5941,Vigilantes de seguridad y similares habilitados para ir armados,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,80,Servicios de investigación y seguridad,5941,Vigilantes de seguridad y similares habilitados para ir armados,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,3
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,81,Servicios a edificios y actividades de jardinería,9229,Otro personal de limpieza,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,82,Actividades administrativas de oficina y otras actividades auxiliares a las empresas,4424,Teleoperadores,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,82,Actividades administrativas de oficina y otras actividades auxiliares a las empresas,9229,Otro personal de limpieza,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,82,Actividades administrativas de oficina y otras actividades auxiliares a las empresas,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Parcial,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,82,Actividades administrativas de oficina y otras actividades auxiliares a las empresas,9820,Reponedores,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,86,Actividades sanitarias,5611,Auxiliares de enfermería hospitalaria,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,86,Actividades sanitarias,5611,Auxiliares de enfermería hospitalaria,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,86,Actividades sanitarias,5611,Auxiliares de enfermería hospitalaria,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,87,Asistencia en establecimientos residenciales,3713,Profesionales de apoyo al trabajo y a la educación social,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,87,Asistencia en establecimientos residenciales,5611,Auxiliares de enfermería hospitalaria,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,90,Actividades de creación artística y artes escénicas,2932,"Compositores, músicos y cantantes",Temporal Tiempo Parcial,De 6 a 12 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,90,Actividades de creación artística y artes escénicas,2932,"Compositores, músicos y cantantes",Temporal Tiempo Parcial,Menos de 6 meses,Nacional,2
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,90,Actividades de creación artística y artes escénicas,5120,Camareros asalariados,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,92,Actividades de juegos de azar y apuestas,4443,Empleados de sala de juegos y afines,Temporal Tiempo Completo,De 6 a 12 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,93,"Actividades deportivas, recreativas y de entretenimiento",5992,Bañistas-socorristas,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,94,Actividades asociativas,3739,Otros técnicos y profesionales de apoyo de actividades culturales y artísticas,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,95,"Reparación y mantenimiento de ordenadores, artículos personales y enseres domésticos y vehículos de motor y motocicletas",7401,Mecánicos y ajustadores de vehículos de motor,Temporal Tiempo Completo,De 6 a 12 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,96,Servicios personales,5811,Peluqueros,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,96,Servicios personales,8170,Operadores de máquinas de lavandería y tintorería,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Estudios Universitarios,46,Comercio al por mayor,8121,Operadores en instalaciones para la obtención y transformación de metales,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Estudios Universitarios,47,Comercio al por menor,5220,Vendedores en tiendas y almacenes,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Estudios Universitarios,51,Transporte aéreo,3153,Pilotos de aviación y profesionales afines,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Estudios Universitarios,52,"Depósito, almacenamiento y actividades auxiliares del transporte",4500,Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Estudios Universitarios,53,Actividades postales y de mensajería,8412,"Conductores asalariados de automóviles, taxis y furgonetas",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Estudios Universitarios,62,"Programación, consultoría y otras actividades relacionadas con la informática",4309,Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Estudios Universitarios,77,Actividades de alquiler,4412,Recepcionistas (excepto de hoteles),Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Estudios Universitarios,86,Actividades sanitarias,2121,Enfermeros no especializados,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Estudios Universitarios,94,Actividades asociativas,2823,Psicólogos,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,17,Industria del papel,7403,Mecánicos y ajustadores de maquinaria agrícola e industrial,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,30,Fabricación de otro material de transporte,7402,Mecánicos y ajustadores de motores de avión,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,43,Actividades de construcción especializada,9490,Otras ocupaciones elementales,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,46,Comercio al por mayor,9700,Peones de las industrias manufactureras,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Menos de 6 meses,Nacional,5
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,47,Comercio al por menor,5220,Vendedores en tiendas y almacenes,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,47,Comercio al por menor,5220,Vendedores en tiendas y almacenes,Temporal Tiempo Parcial,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,52,"Depósito, almacenamiento y actividades auxiliares del transporte",4500,Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,52,"Depósito, almacenamiento y actividades auxiliares del transporte",9432,Mozos de equipaje y afines,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,5
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",3831,Técnicos de grabación audiovisual,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",3831,Técnicos de grabación audiovisual,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,59,"Producción cinematográfica, de vídeo y de programas de televisión, grabación de sonido y edición musical",8209,Montadores y ensambladores no clasificados en otros epígrafes,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,71,Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos,3126,Técnicos en mecánica,Temporal Tiempo Completo,De 6 a 12 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,77,Actividades de alquiler,4412,Recepcionistas (excepto de hoteles),Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,87,Asistencia en establecimientos residenciales,5629,Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Formación Profesional,93,"Actividades deportivas, recreativas y de entretenimiento",3724,Monitores de actividades recreativas y de entretenimiento,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35027,Teror,GRAN CANARIA,Gran Canaria Noroeste,Educación primaria,43,Actividades de construcción especializada,9602,Peones de la construcción de edificios,Temporal Tiempo Completo,Menos de 6 meses,Extranjeros no Comunitarios,1
202603,Hombres,Menor de 25,35027,Teror,GRAN CANARIA,Gran Canaria Noroeste,Educación secundaria,1,"Agricultura, ganadería, caza y servicios relacionados con las mismas",9511,"Peones agrícolas (excepto en huertas, invernaderos, viveros y jardines)",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35027,Teror,GRAN CANARIA,Gran Canaria Noroeste,Educación secundaria,47,Comercio al por menor,5220,Vendedores en tiendas y almacenes,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35027,Teror,GRAN CANARIA,Gran Canaria Noroeste,Educación secundaria,56,Servicios de comidas y bebidas,9310,Ayudantes de cocina,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Menor de 25,35027,Teror,GRAN CANARIA,Gran Canaria Noroeste,Formación Profesional,47,Comercio al por menor,5120,Camareros asalariados,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35028,Tías,LANZAROTE,Lanzarote,Analfabetos,55,Servicios de alojamiento,5120,Camareros asalariados,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,2
202603,Hombres,Menor de 25,35028,Tías,LANZAROTE,Lanzarote,Analfabetos,55,Servicios de alojamiento,5120,Camareros asalariados,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35028,Tías,LANZAROTE,Lanzarote,Educación primaria,38,"Actividades de recogida, tratamiento y eliminación de residuos",9443,Barrenderos y afines,Conversión a Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35028,Tías,LANZAROTE,Lanzarote,Educación primaria,43,Actividades de construcción especializada,9602,Peones de la construcción de edificios,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Menor de 25,35028,Tías,LANZAROTE,Lanzarote,Educación primaria,47,Comercio al por menor,5220,Vendedores en tiendas y almacenes,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,2
202603,Hombres,Menor de 25,35028,Tías,LANZAROTE,Lanzarote,Educación primaria,47,Comercio al por menor,5220,Vendedores en tiendas y almacenes,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35028,Tías,LANZAROTE,Lanzarote,Educación primaria,47,Comercio al por menor,9700,Peones de las industrias manufactureras,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Menor de 25,35028,Tías,LANZAROTE,Lanzarote,Educación primaria,55,Servicios de alojamiento,5110,Cocineros asalariados,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
