TERRITORIO,TIME_PERIOD,MEDIDAS,OBS_VALUE,tipo_territorio
El Tanque,2020,Distribución de la renta P80/P20,2.0,municipio
Buenavista del Norte,2020,Distribución de la renta P80/P20,2.0,municipio
Tuineje,2023,Distribución de la renta P80/P20,2.1,municipio
Tuineje,2018,Distribución de la renta P80/P20,2.1,municipio
La Aldea de San Nicolás,2019,Distribución de la renta P80/P20,2.1,municipio
Los Silos,2016,Distribución de la renta P80/P20,2.1,municipio
Tinajo,2023,Distribución de la renta P80/P20,2.1,municipio
El Tanque,2022,Distribución de la renta P80/P20,2.1,municipio
Tinajo,2019,Distribución de la renta P80/P20,2.1,municipio
Tinajo,2022,Distribución de la renta P80/P20,2.1,municipio
Buenavista del Norte,2023,Distribución de la renta P80/P20,2.1,municipio
La Guancha,2021,Distribución de la renta P80/P20,2.1,municipio
El Tanque,2023,Distribución de la renta P80/P20,2.1,municipio
Alajeró,2023,Distribución de la renta P80/P20,2.2,municipio
Alajeró,2021,Distribución de la renta P80/P20,2.2,municipio
Los Realejos,2019,Distribución de la renta P80/P20,2.2,municipio
Tinajo,2018,Distribución de la renta P80/P20,2.2,municipio
Tazacorte,2022,Distribución de la renta P80/P20,2.2,municipio
La Guancha,2020,Distribución de la renta P80/P20,2.2,municipio
La Guancha,2022,Distribución de la renta P80/P20,2.2,municipio
La Guancha,2023,Distribución de la renta P80/P20,2.2,municipio
Los Silos,2017,Distribución de la renta P80/P20,2.2,municipio
Tinajo,2021,Distribución de la renta P80/P20,2.2,municipio
San Juan de la Rambla,2023,Distribución de la renta P80/P20,2.2,municipio
Garachico,2023,Distribución de la renta P80/P20,2.2,municipio
La Guancha,2019,Distribución de la renta P80/P20,2.2,municipio
El Tanque,2018,Distribución de la renta P80/P20,2.2,municipio
El Tanque,2021,Distribución de la renta P80/P20,2.2,municipio
Tuineje,2019,Distribución de la renta P80/P20,2.2,municipio
Los Silos,2022,Distribución de la renta P80/P20,2.2,municipio
Alajeró,2022,Distribución de la renta P80/P20,2.2,municipio
El Tanque,2015,Distribución de la renta P80/P20,2.2,municipio
Tinajo,2020,Distribución de la renta P80/P20,2.2,municipio
La Aldea de San Nicolás,2018,Distribución de la renta P80/P20,2.2,municipio
Los Silos,2018,Distribución de la renta P80/P20,2.2,municipio
Garachico,2019,Distribución de la renta P80/P20,2.2,municipio
Los Realejos,2023,Distribución de la renta P80/P20,2.2,municipio
Vallehermoso,2015,Distribución de la renta P80/P20,2.2,municipio
Guía de Isora,2023,Distribución de la renta P80/P20,2.2,municipio
Ingenio,2022,Distribución de la renta P80/P20,2.2,municipio
Vallehermoso,2016,Distribución de la renta P80/P20,2.2,municipio
La Aldea de San Nicolás,2023,Distribución de la renta P80/P20,2.2,municipio
Ingenio,2023,Distribución de la renta P80/P20,2.2,municipio
La Aldea de San Nicolás,2020,Distribución de la renta P80/P20,2.2,municipio
Buenavista del Norte,2022,Distribución de la renta P80/P20,2.2,municipio
Buenavista del Norte,2021,Distribución de la renta P80/P20,2.2,municipio
Artenara,2023,Distribución de la renta P80/P20,2.2,municipio
Tuineje,2017,Distribución de la renta P80/P20,2.2,municipio
Valleseco,2020,Distribución de la renta P80/P20,2.3,municipio
Los Silos,2023,Distribución de la renta P80/P20,2.3,municipio
Valleseco,2023,Distribución de la renta P80/P20,2.3,municipio
La Guancha,2018,Distribución de la renta P80/P20,2.3,municipio
Los Realejos,2021,Distribución de la renta P80/P20,2.3,municipio
Los Realejos,2018,Distribución de la renta P80/P20,2.3,municipio
La Guancha,2017,Distribución de la renta P80/P20,2.3,municipio
Hermigua,2019,Distribución de la renta P80/P20,2.3,municipio
La Guancha,2016,Distribución de la renta P80/P20,2.3,municipio
Santa Lucía de Tirajana,2023,Distribución de la renta P80/P20,2.3,municipio
Tinajo,2016,Distribución de la renta P80/P20,2.3,municipio
Tinajo,2017,Distribución de la renta P80/P20,2.3,municipio
La Victoria de Acentejo,2023,Distribución de la renta P80/P20,2.3,municipio
Los Realejos,2017,Distribución de la renta P80/P20,2.3,municipio
Tuineje,2022,Distribución de la renta P80/P20,2.3,municipio
San Bartolomé,2023,Distribución de la renta P80/P20,2.3,municipio
Firgas,2023,Distribución de la renta P80/P20,2.3,municipio
Guía de Isora,2020,Distribución de la renta P80/P20,2.3,municipio
Yaiza,2023,Distribución de la renta P80/P20,2.3,municipio
Guía de Isora,2022,Distribución de la renta P80/P20,2.3,municipio
Pájara,2023,Distribución de la renta P80/P20,2.3,municipio
Guía de Isora,2018,Distribución de la renta P80/P20,2.3,municipio
Pájara,2019,Distribución de la renta P80/P20,2.3,municipio
La Aldea de San Nicolás,2017,Distribución de la renta P80/P20,2.3,municipio
Gáldar,2019,Distribución de la renta P80/P20,2.3,municipio
Gáldar,2020,Distribución de la renta P80/P20,2.3,municipio
Garachico,2022,Distribución de la renta P80/P20,2.3,municipio
Garachico,2021,Distribución de la renta P80/P20,2.3,municipio
Gáldar,2023,Distribución de la renta P80/P20,2.3,municipio
Icod de los Vinos,2023,Distribución de la renta P80/P20,2.3,municipio
Ingenio,2021,Distribución de la renta P80/P20,2.3,municipio
Vallehermoso,2020,Distribución de la renta P80/P20,2.3,municipio
La Aldea de San Nicolás,2021,Distribución de la renta P80/P20,2.3,municipio
Ingenio,2019,Distribución de la renta P80/P20,2.3,municipio
La Aldea de San Nicolás,2022,Distribución de la renta P80/P20,2.3,municipio
Tuineje,2016,Distribución de la renta P80/P20,2.3,municipio
San Juan de la Rambla,2022,Distribución de la renta P80/P20,2.3,municipio
La Matanza de Acentejo,2023,Distribución de la renta P80/P20,2.3,municipio
Tuineje,2020,Distribución de la renta P80/P20,2.3,municipio
Tuineje,2021,Distribución de la renta P80/P20,2.3,municipio
Alajeró,2017,Distribución de la renta P80/P20,2.3,municipio
Alajeró,2020,Distribución de la renta P80/P20,2.3,municipio
Agulo,2015,Distribución de la renta P80/P20,2.3,municipio
Alajeró,2019,Distribución de la renta P80/P20,2.3,municipio
Tuineje,2015,Distribución de la renta P80/P20,2.3,municipio
Los Silos,2020,Distribución de la renta P80/P20,2.3,municipio
La Orotava,2023,Distribución de la renta P80/P20,2.3,municipio
Los Silos,2019,Distribución de la renta P80/P20,2.3,municipio
Buenavista del Norte,2019,Distribución de la renta P80/P20,2.3,municipio
Buenavista del Norte,2017,Distribución de la renta P80/P20,2.3,municipio
Agulo,2022,Distribución de la renta P80/P20,2.3,municipio
Los Realejos,2022,Distribución de la renta P80/P20,2.3,municipio
Agüimes,2022,Distribución de la renta P80/P20,2.3,municipio
Agüimes,2023,Distribución de la renta P80/P20,2.3,municipio
Garachico,2018,Distribución de la renta P80/P20,2.3,municipio
Icod de los Vinos,2021,Distribución de la renta P80/P20,2.4,municipio
Hermigua,2018,Distribución de la renta P80/P20,2.4,municipio
Hermigua,2017,Distribución de la renta P80/P20,2.4,municipio
Teguise,2023,Distribución de la renta P80/P20,2.4,municipio
Tazacorte,2019,Distribución de la renta P80/P20,2.4,municipio
Los Realejos,2020,Distribución de la renta P80/P20,2.4,municipio
San Sebastián de La Gomera,2023,Distribución de la renta P80/P20,2.4,municipio
Teror,2023,Distribución de la renta P80/P20,2.4,municipio
San Bartolomé,2022,Distribución de la renta P80/P20,2.4,municipio
Alajeró,2015,Distribución de la renta P80/P20,2.4,municipio
San Juan de la Rambla,2019,Distribución de la renta P80/P20,2.4,municipio
Agaete,2023,Distribución de la renta P80/P20,2.4,municipio
Agaete,2022,Distribución de la renta P80/P20,2.4,municipio
Valleseco,2022,Distribución de la renta P80/P20,2.4,municipio
Alajeró,2018,Distribución de la renta P80/P20,2.4,municipio
Agulo,2016,Distribución de la renta P80/P20,2.4,municipio
Vega de San Mateo,2023,Distribución de la renta P80/P20,2.4,municipio
Garachico,2020,Distribución de la renta P80/P20,2.4,municipio
El Tanque,2019,Distribución de la renta P80/P20,2.4,municipio
La Orotava,2021,Distribución de la renta P80/P20,2.4,municipio
Valsequillo de Gran Canaria,2019,Distribución de la renta P80/P20,2.4,municipio
El Tanque,2017,Distribución de la renta P80/P20,2.4,municipio
Artenara,2022,Distribución de la renta P80/P20,2.4,municipio
Valleseco,2019,Distribución de la renta P80/P20,2.4,municipio
Valsequillo de Gran Canaria,2023,Distribución de la renta P80/P20,2.4,municipio
La Aldea de San Nicolás,2015,Distribución de la renta P80/P20,2.4,municipio
Firgas,2022,Distribución de la renta P80/P20,2.4,municipio
Fuencaliente de La Palma,2021,Distribución de la renta P80/P20,2.4,municipio
Guía de Isora,2017,Distribución de la renta P80/P20,2.4,municipio
Guía de Isora,2021,Distribución de la renta P80/P20,2.4,municipio
La Victoria de Acentejo,2021,Distribución de la renta P80/P20,2.4,municipio
Guía de Isora,2019,Distribución de la renta P80/P20,2.4,municipio
La Victoria de Acentejo,2022,Distribución de la renta P80/P20,2.4,municipio
Los Silos,2015,Distribución de la renta P80/P20,2.4,municipio
Pájara,2015,Distribución de la renta P80/P20,2.4,municipio
Pájara,2020,Distribución de la renta P80/P20,2.4,municipio
Pájara,2017,Distribución de la renta P80/P20,2.4,municipio
Pájara,2018,Distribución de la renta P80/P20,2.4,municipio
Tazacorte,2021,Distribución de la renta P80/P20,2.4,municipio
Icod de los Vinos,2022,Distribución de la renta P80/P20,2.4,municipio
Artenara,2019,Distribución de la renta P80/P20,2.4,municipio
Gáldar,2021,Distribución de la renta P80/P20,2.4,municipio
Firgas,2019,Distribución de la renta P80/P20,2.4,municipio
Vilaflor de Chasna,2018,Distribución de la renta P80/P20,2.4,municipio
Vilaflor de Chasna,2021,Distribución de la renta P80/P20,2.4,municipio
Santa María de Guía de Gran Canaria,2019,Distribución de la renta P80/P20,2.4,municipio
Santa María de Guía de Gran Canaria,2018,Distribución de la renta P80/P20,2.4,municipio
Santa María de Guía de Gran Canaria,2020,Distribución de la renta P80/P20,2.4,municipio
La Matanza de Acentejo,2021,Distribución de la renta P80/P20,2.4,municipio
Artenara,2020,Distribución de la renta P80/P20,2.4,municipio
Gáldar,2018,Distribución de la renta P80/P20,2.4,municipio
Buenavista del Norte,2018,Distribución de la renta P80/P20,2.4,municipio
Vallehermoso,2017,Distribución de la renta P80/P20,2.4,municipio
Tegueste,2022,Distribución de la renta P80/P20,2.4,municipio
Buenavista del Norte,2015,Distribución de la renta P80/P20,2.4,municipio
Ingenio,2020,Distribución de la renta P80/P20,2.4,municipio
Ingenio,2018,Distribución de la renta P80/P20,2.4,municipio
Agulo,2023,Distribución de la renta P80/P20,2.4,municipio
Lanzarote,2023,Distribución de la renta P80/P20,2.4,isla
Los Silos,2021,Distribución de la renta P80/P20,2.4,municipio
Betancuria,2019,Distribución de la renta P80/P20,2.4,municipio
Vallehermoso,2021,Distribución de la renta P80/P20,2.4,municipio
Betancuria,2022,Distribución de la renta P80/P20,2.4,municipio
Ingenio,2016,Distribución de la renta P80/P20,2.4,municipio
Agulo,2021,Distribución de la renta P80/P20,2.4,municipio
Arrecife,2019,Distribución de la renta P80/P20,2.4,municipio
Arafo,2023,Distribución de la renta P80/P20,2.4,municipio
Agulo,2017,Distribución de la renta P80/P20,2.4,municipio
Agulo,2018,Distribución de la renta P80/P20,2.4,municipio
Garachico,2017,Distribución de la renta P80/P20,2.4,municipio
Agüimes,2019,Distribución de la renta P80/P20,2.4,municipio
Agüimes,2018,Distribución de la renta P80/P20,2.4,municipio
Arrecife,2023,Distribución de la renta P80/P20,2.4,municipio
Arrecife,2022,Distribución de la renta P80/P20,2.4,municipio
Agüimes,2020,Distribución de la renta P80/P20,2.5,municipio
Agüimes,2021,Distribución de la renta P80/P20,2.5,municipio
Agaete,2018,Distribución de la renta P80/P20,2.5,municipio
Fuencaliente de La Palma,2016,Distribución de la renta P80/P20,2.5,municipio
Granadilla de Abona,2020,Distribución de la renta P80/P20,2.5,municipio
Granadilla de Abona,2022,Distribución de la renta P80/P20,2.5,municipio
Granadilla de Abona,2023,Distribución de la renta P80/P20,2.5,municipio
Haría,2023,Distribución de la renta P80/P20,2.5,municipio
Arrecife,2018,Distribución de la renta P80/P20,2.5,municipio
Arafo,2022,Distribución de la renta P80/P20,2.5,municipio
Agulo,2020,Distribución de la renta P80/P20,2.5,municipio
Lanzarote,2022,Distribución de la renta P80/P20,2.5,isla
Moya,2019,Distribución de la renta P80/P20,2.5,municipio
Moya,2020,Distribución de la renta P80/P20,2.5,municipio
Moya,2021,Distribución de la renta P80/P20,2.5,municipio
Moya,2023,Distribución de la renta P80/P20,2.5,municipio
Barlovento,2017,Distribución de la renta P80/P20,2.5,municipio
Barlovento,2021,Distribución de la renta P80/P20,2.5,municipio
Vallehermoso,2022,Distribución de la renta P80/P20,2.5,municipio
Vallehermoso,2023,Distribución de la renta P80/P20,2.5,municipio
Betancuria,2017,Distribución de la renta P80/P20,2.5,municipio
Betancuria,2023,Distribución de la renta P80/P20,2.5,municipio
Puntallana,2018,Distribución de la renta P80/P20,2.5,municipio
Fasnia,2018,Distribución de la renta P80/P20,2.5,municipio
Gáldar,2015,Distribución de la renta P80/P20,2.5,municipio
Gáldar,2017,Distribución de la renta P80/P20,2.5,municipio
Ingenio,2015,Distribución de la renta P80/P20,2.5,municipio
Ingenio,2017,Distribución de la renta P80/P20,2.5,municipio
Güímar,2019,Distribución de la renta P80/P20,2.5,municipio
Güímar,2022,Distribución de la renta P80/P20,2.5,municipio
Tegueste,2023,Distribución de la renta P80/P20,2.5,municipio
Candelaria,2023,Distribución de la renta P80/P20,2.5,municipio
Vallehermoso,2019,Distribución de la renta P80/P20,2.5,municipio
San Andrés y Sauces,2018,Distribución de la renta P80/P20,2.5,municipio
San Andrés y Sauces,2019,Distribución de la renta P80/P20,2.5,municipio
Fuerteventura,2019,Distribución de la renta P80/P20,2.5,isla
Buenavista del Norte,2016,Distribución de la renta P80/P20,2.5,municipio
La Aldea de San Nicolás,2016,Distribución de la renta P80/P20,2.5,municipio
Yaiza,2019,Distribución de la renta P80/P20,2.5,municipio
La Victoria de Acentejo,2015,Distribución de la renta P80/P20,2.5,municipio
La Victoria de Acentejo,2017,Distribución de la renta P80/P20,2.5,municipio
La Victoria de Acentejo,2019,Distribución de la renta P80/P20,2.5,municipio
Firgas,2020,Distribución de la renta P80/P20,2.5,municipio
Firgas,2021,Distribución de la renta P80/P20,2.5,municipio
Pájara,2022,Distribución de la renta P80/P20,2.5,municipio
Güímar,2023,Distribución de la renta P80/P20,2.5,municipio
Guía de Isora,2015,Distribución de la renta P80/P20,2.5,municipio
Guía de Isora,2016,Distribución de la renta P80/P20,2.5,municipio
La Victoria de Acentejo,2020,Distribución de la renta P80/P20,2.5,municipio
Yaiza,2022,Distribución de la renta P80/P20,2.5,municipio
Tinajo,2015,Distribución de la renta P80/P20,2.5,municipio
Santa Lucía de Tirajana,2021,Distribución de la renta P80/P20,2.5,municipio
Santa Lucía de Tirajana,2022,Distribución de la renta P80/P20,2.5,municipio
Santa Úrsula,2023,Distribución de la renta P80/P20,2.5,municipio
Icod de los Vinos,2017,Distribución de la renta P80/P20,2.5,municipio
Icod de los Vinos,2019,Distribución de la renta P80/P20,2.5,municipio
Icod de los Vinos,2020,Distribución de la renta P80/P20,2.5,municipio
Pájara,2016,Distribución de la renta P80/P20,2.5,municipio
Gáldar,2022,Distribución de la renta P80/P20,2.5,municipio
Firgas,2018,Distribución de la renta P80/P20,2.5,municipio
Tazacorte,2023,Distribución de la renta P80/P20,2.5,municipio
Vilaflor de Chasna,2019,Distribución de la renta P80/P20,2.5,municipio
Vilaflor de Chasna,2022,Distribución de la renta P80/P20,2.5,municipio
Vilaflor de Chasna,2023,Distribución de la renta P80/P20,2.5,municipio
Santa Lucía de Tirajana,2017,Distribución de la renta P80/P20,2.5,municipio
Santa Lucía de Tirajana,2018,Distribución de la renta P80/P20,2.5,municipio
Santa Lucía de Tirajana,2019,Distribución de la renta P80/P20,2.5,municipio
Santa María de Guía de Gran Canaria,2017,Distribución de la renta P80/P20,2.5,municipio
Santa María de Guía de Gran Canaria,2022,Distribución de la renta P80/P20,2.5,municipio
Santa María de Guía de Gran Canaria,2023,Distribución de la renta P80/P20,2.5,municipio
Artenara,2018,Distribución de la renta P80/P20,2.5,municipio
Arucas,2021,Distribución de la renta P80/P20,2.5,municipio
Arucas,2022,Distribución de la renta P80/P20,2.5,municipio
Arucas,2023,Distribución de la renta P80/P20,2.5,municipio
Artenara,2017,Distribución de la renta P80/P20,2.5,municipio
La Guancha,2015,Distribución de la renta P80/P20,2.5,municipio
La Matanza de Acentejo,2022,Distribución de la renta P80/P20,2.5,municipio
Tazacorte,2015,Distribución de la renta P80/P20,2.5,municipio
San Sebastián de La Gomera,2021,Distribución de la renta P80/P20,2.5,municipio
San Sebastián de La Gomera,2022,Distribución de la renta P80/P20,2.5,municipio
Telde,2019,Distribución de la renta P80/P20,2.5,municipio
Telde,2020,Distribución de la renta P80/P20,2.5,municipio
Telde,2021,Distribución de la renta P80/P20,2.5,municipio
Telde,2022,Distribución de la renta P80/P20,2.5,municipio
Telde,2023,Distribución de la renta P80/P20,2.5,municipio
Tazacorte,2017,Distribución de la renta P80/P20,2.5,municipio
Tazacorte,2020,Distribución de la renta P80/P20,2.5,municipio
Teguise,2022,Distribución de la renta P80/P20,2.5,municipio
Hermigua,2016,Distribución de la renta P80/P20,2.5,municipio
Hermigua,2020,Distribución de la renta P80/P20,2.5,municipio
Teror,2022,Distribución de la renta P80/P20,2.5,municipio
Los Realejos,2016,Distribución de la renta P80/P20,2.5,municipio
San Bartolomé,2019,Distribución de la renta P80/P20,2.5,municipio
San Bartolomé,2021,Distribución de la renta P80/P20,2.5,municipio
El Tanque,2016,Distribución de la renta P80/P20,2.5,municipio
La Orotava,2017,Distribución de la renta P80/P20,2.5,municipio
La Orotava,2018,Distribución de la renta P80/P20,2.5,municipio
Tijarafe,2021,Distribución de la renta P80/P20,2.5,municipio
Valsequillo de Gran Canaria,2018,Distribución de la renta P80/P20,2.5,municipio
Valsequillo de Gran Canaria,2020,Distribución de la renta P80/P20,2.5,municipio
La Matanza de Acentejo,2017,Distribución de la renta P80/P20,2.5,municipio
Valleseco,2021,Distribución de la renta P80/P20,2.5,municipio
Hermigua,2021,Distribución de la renta P80/P20,2.5,municipio
Hermigua,2022,Distribución de la renta P80/P20,2.5,municipio
Fuencaliente de La Palma,2017,Distribución de la renta P80/P20,2.5,municipio
Fuencaliente de La Palma,2020,Distribución de la renta P80/P20,2.5,municipio
San Juan de la Rambla,2018,Distribución de la renta P80/P20,2.5,municipio
San Juan de la Rambla,2020,Distribución de la renta P80/P20,2.5,municipio
Agaete,2020,Distribución de la renta P80/P20,2.5,municipio
Alajeró,2016,Distribución de la renta P80/P20,2.5,municipio
Vega de San Mateo,2021,Distribución de la renta P80/P20,2.5,municipio
La Gomera,2018,Distribución de la renta P80/P20,2.5,isla
Villa de Mazo,2020,Distribución de la renta P80/P20,2.5,municipio
Villa de Mazo,2021,Distribución de la renta P80/P20,2.5,municipio
Lanzarote,2018,Distribución de la renta P80/P20,2.5,isla
La Orotava,2022,Distribución de la renta P80/P20,2.5,municipio
Frontera,2020,Distribución de la renta P80/P20,2.6,municipio
Arrecife,2021,Distribución de la renta P80/P20,2.6,municipio
Las Palmas,2022,Distribución de la renta P80/P20,2.6,provincia
Las Palmas,2023,Distribución de la renta P80/P20,2.6,provincia
Agüimes,2017,Distribución de la renta P80/P20,2.6,municipio
Arafo,2021,Distribución de la renta P80/P20,2.6,municipio
Arrecife,2017,Distribución de la renta P80/P20,2.6,municipio
Agaete,2015,Distribución de la renta P80/P20,2.6,municipio
Fuencaliente de La Palma,2019,Distribución de la renta P80/P20,2.6,municipio
San Juan de la Rambla,2021,Distribución de la renta P80/P20,2.6,municipio
Arico,2023,Distribución de la renta P80/P20,2.6,municipio
Arico,2022,Distribución de la renta P80/P20,2.6,municipio
Garachico,2015,Distribución de la renta P80/P20,2.6,municipio
Garachico,2016,Distribución de la renta P80/P20,2.6,municipio
El Sauzal,2023,Distribución de la renta P80/P20,2.6,municipio
Granadilla de Abona,2018,Distribución de la renta P80/P20,2.6,municipio
La Orotava,2020,Distribución de la renta P80/P20,2.6,municipio
La Orotava,2019,Distribución de la renta P80/P20,2.6,municipio
Artenara,2015,Distribución de la renta P80/P20,2.6,municipio
Haría,2022,Distribución de la renta P80/P20,2.6,municipio
Arucas,2020,Distribución de la renta P80/P20,2.6,municipio
Arucas,2019,Distribución de la renta P80/P20,2.6,municipio
Arucas,2018,Distribución de la renta P80/P20,2.6,municipio
Fuencaliente de La Palma,2023,Distribución de la renta P80/P20,2.6,municipio
La Gomera,2021,Distribución de la renta P80/P20,2.6,isla
Agüimes,2015,Distribución de la renta P80/P20,2.6,municipio
Gran Canaria,2023,Distribución de la renta P80/P20,2.6,isla
Agaete,2021,Distribución de la renta P80/P20,2.6,municipio
La Gomera,2023,Distribución de la renta P80/P20,2.6,isla
La Gomera,2022,Distribución de la renta P80/P20,2.6,isla
La Gomera,2020,Distribución de la renta P80/P20,2.6,isla
Moya,2022,Distribución de la renta P80/P20,2.6,municipio
San Bartolomé,2018,Distribución de la renta P80/P20,2.6,municipio
San Bartolomé,2020,Distribución de la renta P80/P20,2.6,municipio
Tijarafe,2019,Distribución de la renta P80/P20,2.6,municipio
Valsequillo de Gran Canaria,2017,Distribución de la renta P80/P20,2.6,municipio
Fasnia,2022,Distribución de la renta P80/P20,2.6,municipio
Fasnia,2021,Distribución de la renta P80/P20,2.6,municipio
Valsequillo de Gran Canaria,2022,Distribución de la renta P80/P20,2.6,municipio
Valsequillo de Gran Canaria,2021,Distribución de la renta P80/P20,2.6,municipio
Gáldar,2016,Distribución de la renta P80/P20,2.6,municipio
Mogán,2017,Distribución de la renta P80/P20,2.6,municipio
El Paso,2023,Distribución de la renta P80/P20,2.6,municipio
El Paso,2021,Distribución de la renta P80/P20,2.6,municipio
Mogán,2023,Distribución de la renta P80/P20,2.6,municipio
Puerto del Rosario,2023,Distribución de la renta P80/P20,2.6,municipio
Fasnia,2016,Distribución de la renta P80/P20,2.6,municipio
San Bartolomé,2017,Distribución de la renta P80/P20,2.6,municipio
Haría,2018,Distribución de la renta P80/P20,2.6,municipio
Haría,2020,Distribución de la renta P80/P20,2.6,municipio
La Matanza de Acentejo,2020,Distribución de la renta P80/P20,2.6,municipio
La Matanza de Acentejo,2019,Distribución de la renta P80/P20,2.6,municipio
Fuencaliente de La Palma,2022,Distribución de la renta P80/P20,2.6,municipio
Firgas,2017,Distribución de la renta P80/P20,2.6,municipio
Pájara,2021,Distribución de la renta P80/P20,2.6,municipio
Puerto del Rosario,2018,Distribución de la renta P80/P20,2.6,municipio
Vega de San Mateo,2022,Distribución de la renta P80/P20,2.6,municipio
Santiago del Teide,2021,Distribución de la renta P80/P20,2.6,municipio
Santiago del Teide,2019,Distribución de la renta P80/P20,2.6,municipio
Vega de San Mateo,2019,Distribución de la renta P80/P20,2.6,municipio
Vega de San Mateo,2020,Distribución de la renta P80/P20,2.6,municipio
Hermigua,2023,Distribución de la renta P80/P20,2.6,municipio
Valleseco,2018,Distribución de la renta P80/P20,2.6,municipio
Valleseco,2016,Distribución de la renta P80/P20,2.6,municipio
Mogán,2020,Distribución de la renta P80/P20,2.6,municipio
Mogán,2022,Distribución de la renta P80/P20,2.6,municipio
Mogán,2019,Distribución de la renta P80/P20,2.6,municipio
Betancuria,2020,Distribución de la renta P80/P20,2.6,municipio
Betancuria,2021,Distribución de la renta P80/P20,2.6,municipio
Santa Lucía de Tirajana,2020,Distribución de la renta P80/P20,2.6,municipio
Tejeda,2023,Distribución de la renta P80/P20,2.6,municipio
Santa Lucía de Tirajana,2015,Distribución de la renta P80/P20,2.6,municipio
Santa María de Guía de Gran Canaria,2016,Distribución de la renta P80/P20,2.6,municipio
Santa Lucía de Tirajana,2016,Distribución de la renta P80/P20,2.6,municipio
Vilaflor de Chasna,2015,Distribución de la renta P80/P20,2.6,municipio
Tegueste,2021,Distribución de la renta P80/P20,2.6,municipio
Arico,2019,Distribución de la renta P80/P20,2.6,municipio
Vilaflor de Chasna,2020,Distribución de la renta P80/P20,2.6,municipio
Yaiza,2016,Distribución de la renta P80/P20,2.6,municipio
Fuerteventura,2023,Distribución de la renta P80/P20,2.6,isla
Canarias,2023,Distribución de la renta P80/P20,2.6,isla
Vallehermoso,2018,Distribución de la renta P80/P20,2.6,municipio
Fuerteventura,2017,Distribución de la renta P80/P20,2.6,isla
San Andrés y Sauces,2017,Distribución de la renta P80/P20,2.6,municipio
San Andrés y Sauces,2020,Distribución de la renta P80/P20,2.6,municipio
Fuerteventura,2022,Distribución de la renta P80/P20,2.6,isla
La Victoria de Acentejo,2018,Distribución de la renta P80/P20,2.6,municipio
La Victoria de Acentejo,2016,Distribución de la renta P80/P20,2.6,municipio
Icod de los Vinos,2015,Distribución de la renta P80/P20,2.6,municipio
San Miguel de Abona,2023,Distribución de la renta P80/P20,2.6,municipio
Lanzarote,2019,Distribución de la renta P80/P20,2.6,isla
San Miguel de Abona,2022,Distribución de la renta P80/P20,2.6,municipio
Yaiza,2017,Distribución de la renta P80/P20,2.6,municipio
San Andrés y Sauces,2015,Distribución de la renta P80/P20,2.6,municipio
San Bartolomé de Tirajana,2022,Distribución de la renta P80/P20,2.6,municipio
Vilaflor de Chasna,2016,Distribución de la renta P80/P20,2.6,municipio
Tejeda,2019,Distribución de la renta P80/P20,2.6,municipio
Betancuria,2015,Distribución de la renta P80/P20,2.6,municipio
Betancuria,2018,Distribución de la renta P80/P20,2.6,municipio
San Bartolomé de Tirajana,2023,Distribución de la renta P80/P20,2.6,municipio
Breña Alta,2021,Distribución de la renta P80/P20,2.6,municipio
Tacoronte,2023,Distribución de la renta P80/P20,2.6,municipio
Teror,2021,Distribución de la renta P80/P20,2.6,municipio
Tazacorte,2016,Distribución de la renta P80/P20,2.6,municipio
Barlovento,2015,Distribución de la renta P80/P20,2.6,municipio
Barlovento,2019,Distribución de la renta P80/P20,2.6,municipio
Tejeda,2020,Distribución de la renta P80/P20,2.6,municipio
Tejeda,2021,Distribución de la renta P80/P20,2.6,municipio
Tazacorte,2018,Distribución de la renta P80/P20,2.6,municipio
Tegueste,2019,Distribución de la renta P80/P20,2.6,municipio
Arico,2017,Distribución de la renta P80/P20,2.6,municipio
Santa María de Guía de Gran Canaria,2021,Distribución de la renta P80/P20,2.6,municipio
Icod de los Vinos,2018,Distribución de la renta P80/P20,2.6,municipio
Teguise,2021,Distribución de la renta P80/P20,2.6,municipio
Teguise,2020,Distribución de la renta P80/P20,2.6,municipio
San Sebastián de La Gomera,2018,Distribución de la renta P80/P20,2.6,municipio
Teror,2019,Distribución de la renta P80/P20,2.6,municipio
Moya,2018,Distribución de la renta P80/P20,2.6,municipio
Granadilla de Abona,2017,Distribución de la renta P80/P20,2.7,municipio
Villa de Mazo,2019,Distribución de la renta P80/P20,2.7,municipio
Arafo,2019,Distribución de la renta P80/P20,2.7,municipio
La Gomera,2016,Distribución de la renta P80/P20,2.7,isla
La Gomera,2017,Distribución de la renta P80/P20,2.7,isla
Villa de Mazo,2022,Distribución de la renta P80/P20,2.7,municipio
Agaete,2019,Distribución de la renta P80/P20,2.7,municipio
Santa Cruz de Tenerife,2023,Distribución de la renta P80/P20,2.7,municipio
La Orotava,2016,Distribución de la renta P80/P20,2.7,municipio
Artenara,2021,Distribución de la renta P80/P20,2.7,municipio
San Sebastián de La Gomera,2015,Distribución de la renta P80/P20,2.7,municipio
Telde,2018,Distribución de la renta P80/P20,2.7,municipio
Breña Alta,2022,Distribución de la renta P80/P20,2.7,municipio
Güímar,2021,Distribución de la renta P80/P20,2.7,municipio
Güímar,2018,Distribución de la renta P80/P20,2.7,municipio
Güímar,2020,Distribución de la renta P80/P20,2.7,municipio
El Paso,2020,Distribución de la renta P80/P20,2.7,municipio
