Territorio,Año,Fuente_Renta,Fuente_Renta_Code,Porcentaje,ISLA_clean
Puerto Del Rosario,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.0,Fuerteventura
Puerto Del Rosario,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.4,Fuerteventura
Puerto Del Rosario,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.6,Fuerteventura
Puerto Del Rosario,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.9,Fuerteventura
Puerto Del Rosario,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.1,Fuerteventura
Puerto Del Rosario,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.9,Fuerteventura
Puerto Del Rosario,2015,Pensiones,PENSIONES,11.7,Fuerteventura
Puerto Del Rosario,2016,Pensiones,PENSIONES,11.7,Fuerteventura
Puerto Del Rosario,2017,Pensiones,PENSIONES,11.5,Fuerteventura
Puerto Del Rosario,2018,Pensiones,PENSIONES,10.8,Fuerteventura
Puerto Del Rosario,2019,Pensiones,PENSIONES,11.2,Fuerteventura
Puerto Del Rosario,2020,Pensiones,PENSIONES,12.5,Fuerteventura
Puerto Del Rosario,2021,Pensiones,PENSIONES,12.2,Fuerteventura
Puerto Del Rosario,2022,Pensiones,PENSIONES,12.0,Fuerteventura
Puerto Del Rosario,2023,Pensiones,PENSIONES,12.0,Fuerteventura
Puerto Del Rosario,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.1,Fuerteventura
Puerto Del Rosario,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,Fuerteventura
Puerto Del Rosario,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4,Fuerteventura
