Sexo,Nacionalidad,Nivel de estudios en curso,Periodo,Total,Municipio_clean,ISLA_clean
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,1,La Matanza De Acentejo,Tenerife
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,1,La Matanza De Acentejo,Tenerife
Total,Española,Cursa estudios pero no hay información sobre los mismos,2023,1,Puntagorda,La Palma
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2023,1,Puntagorda,La Palma
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,1,Puntallana,La Palma
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,1,Puntallana,La Palma
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,1,Los Realejos,Tenerife
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,1,El Rosario,Tenerife
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,1,San Andrés Y Sauces,La Palma
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2023,1,San Andrés Y Sauces,La Palma
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,1,San Andrés Y Sauces,La Palma
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,1,San Juan De La Rambla,Tenerife
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,1,San Juan De La Rambla,Tenerife
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,1,San Juan De La Rambla,Tenerife
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,1,San Juan De La Rambla,Tenerife
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2023,1,San Juan De La Rambla,Tenerife
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,1,Santa Úrsula,Tenerife
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,1,Santa Úrsula,Tenerife
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,1,Santiago Del Teide,Tenerife
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,1,El Sauzal,Tenerife
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,1,El Sauzal,Tenerife
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2022,1,Los Silos,Tenerife
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,1,Los Silos,Tenerife
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2023,1,Los Silos,Tenerife
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,1,El Tanque,Tenerife
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2022,1,Tazacorte,La Palma
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,1,Tegueste,Tenerife
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2023,1,Tijarafe,La Palma
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2022,1,Tijarafe,La Palma
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2023,1,Tijarafe,La Palma
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2022,1,Valle Gran Rey,La Gomera
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,1,Vallehermoso,La Gomera
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2023,1,La Victoria De Acentejo,Tenerife
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2022,1,Vilaflor De Chasna,Tenerife
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,1,Vilaflor De Chasna,Tenerife
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2022,1,Vilaflor De Chasna,Tenerife
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,1,Vilaflor De Chasna,Tenerife
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2022,1,Villa De Mazo,La Palma
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2023,1,El Pinar De El Hierro,El Hierro
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2023,1,El Pinar De El Hierro,El Hierro
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Agüimes,Gran Canaria
Total,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Artenara,Gran Canaria
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Artenara,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Arucas,Gran Canaria
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Gáldar,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Haría,Lanzarote
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Haría,Lanzarote
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,La Aldea De San Nicolás,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Santa María De Guía De Gran Canaria,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Santa María De Guía De Gran Canaria,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Teguise,Lanzarote
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Tinajo,Lanzarote
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Valsequillo De Gran Canaria,Gran Canaria
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Valsequillo De Gran Canaria,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Vega De San Mateo,Gran Canaria
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Vega De San Mateo,Gran Canaria
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Alajeró,La Gomera
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Alajeró,La Gomera
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Alajeró,La Gomera
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Alajeró,La Gomera
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Arafo,Tenerife
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Barlovento,La Palma
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Barlovento,La Palma
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Breña Baja,La Palma
Total,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Buenavista Del Norte,Tenerife
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Buenavista Del Norte,Tenerife
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Buenavista Del Norte,Tenerife
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Buenavista Del Norte,Tenerife
Total,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Fasnia,Tenerife
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Fasnia,Tenerife
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Fasnia,Tenerife
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Fasnia,Tenerife
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Frontera,El Hierro
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Frontera,El Hierro
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Garachico,Tenerife
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Garachico,Tenerife
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Garachico,Tenerife
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Garafía,La Palma
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Garafía,La Palma
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Garafía,La Palma
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,La Guancha,Tenerife
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,La Guancha,Tenerife
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,La Guancha,Tenerife
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Güímar,Tenerife
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Hermigua,La Gomera
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Hermigua,La Gomera
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Hermigua,La Gomera
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,La Matanza De Acentejo,Tenerife
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,La Matanza De Acentejo,Tenerife
Total,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Puntagorda,La Palma
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Puntagorda,La Palma
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Puntallana,La Palma
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Puntallana,La Palma
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Puntallana,La Palma
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Puntallana,La Palma
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,San Andrés Y Sauces,La Palma
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,San Juan De La Rambla,Tenerife
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,San Juan De La Rambla,Tenerife
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,San Juan De La Rambla,Tenerife
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Santa Úrsula,Tenerife
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,El Sauzal,Tenerife
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,El Sauzal,Tenerife
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,El Sauzal,Tenerife
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Los Silos,Tenerife
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Tazacorte,La Palma
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Tazacorte,La Palma
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Tijarafe,La Palma
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Tijarafe,La Palma
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Vallehermoso,La Gomera
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Vallehermoso,La Gomera
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,La Victoria De Acentejo,Tenerife
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,La Victoria De Acentejo,Tenerife
Total,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Vilaflor De Chasna,Tenerife
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Vilaflor De Chasna,Tenerife
Mujeres,Española,Cursa estudios pero no hay información sobre los mismos,2021,1,Vilaflor De Chasna,Tenerife
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Vilaflor De Chasna,Tenerife
Mujeres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2021,1,Villa De Mazo,La Palma
Total,Extranjera,Educación primaria e inferior,2022,1,Agaete,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2023,1,Agüimes,Gran Canaria
Total,Española,Educación primaria e inferior,2023,1,Artenara,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2022,1,Betancuria,Fuerteventura
Total,Extranjera,Educación primaria e inferior,2021,1,Betancuria,Fuerteventura
Total,Extranjera,Educación primaria e inferior,2022,1,Haría,Lanzarote
Total,Extranjera,Educación primaria e inferior,2021,1,Ingenio,Gran Canaria
Total,Española,Educación primaria e inferior,2023,1,La Oliva,Fuerteventura
Total,Española,Educación primaria e inferior,2023,1,Teguise,Lanzarote
Total,Extranjera,Educación primaria e inferior,2022,1,Tejeda,Gran Canaria
Total,Extranjera,Educación primaria e inferior,2021,1,Tejeda,Gran Canaria
Total,Española,Educación primaria e inferior,2022,1,Valleseco,Gran Canaria
Total,Española,Educación primaria e inferior,2021,1,Arico,Tenerife
Total,Extranjera,Educación primaria e inferior,2022,1,Arico,Tenerife
Total,Extranjera,Educación primaria e inferior,2021,1,Arico,Tenerife
Total,Española,Educación primaria e inferior,2022,1,Barlovento,La Palma
Total,Extranjera,Educación primaria e inferior,2023,1,Breña Alta,La Palma
Total,Extranjera,Educación primaria e inferior,2022,1,Breña Alta,La Palma
Total,Extranjera,Educación primaria e inferior,2021,1,Breña Alta,La Palma
Total,Extranjera,Educación primaria e inferior,2021,1,Buenavista Del Norte,Tenerife
Total,Española,Educación primaria e inferior,2022,1,Fasnia,Tenerife
Total,Española,Educación primaria e inferior,2023,1,Frontera,El Hierro
Total,Española,Educación primaria e inferior,2022,1,Frontera,El Hierro
Total,Extranjera,Educación primaria e inferior,2023,1,Frontera,El Hierro
Total,Española,Educación primaria e inferior,2023,1,Fuencaliente De La Palma,La Palma
Total,Española,Educación primaria e inferior,2022,1,Fuencaliente De La Palma,La Palma
Total,Española,Educación primaria e inferior,2021,1,Fuencaliente De La Palma,La Palma
Total,Extranjera,Educación primaria e inferior,2023,1,Fuencaliente De La Palma,La Palma
Total,Extranjera,Educación primaria e inferior,2022,1,Fuencaliente De La Palma,La Palma
Total,Extranjera,Educación primaria e inferior,2021,1,Garafía,La Palma
Total,Española,Educación primaria e inferior,2023,1,La Guancha,Tenerife
Total,Española,Educación primaria e inferior,2021,1,La Guancha,Tenerife
